id_transaksi,id_user,timestamp,tipe_mutasi,deskripsi_mutasi,catatan_mutasi,mcc,nominal,sisa_saldo,kategori_besar_sistem,kategori_detail_sistem,label_anomali,gt_kategori_besar,gt_kategori_detail
TRX-14825,USR-253,2026-01-01 13:00:00,Debit,TIMEZONE,-,7999,155441.27,1839424.31,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-13033,USR-256,2026-01-01 13:00:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,4839480.28,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-14164,USR-261,2026-01-01 13:00:00,Debit,TABUNGAN EMAS PEGADAIAN,-,6012,224385.77,3492141.65,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-12529,USR-262,2026-01-01 13:00:00,Debit,UNIQLO INDONESIA,-,5651,464774.75,3807549.49,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-11892,USR-263,2026-01-01 13:00:00,Debit,TIMEZONE,-,7999,153349.54,3769447.46,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-14589,USR-264,2026-01-01 13:00:00,Debit,E-READER/WEBTOON,-,5734,33233.57,196501.26,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-14121,USR-268,2026-01-01 13:00:00,Debit,PLN MOBILE,-,4900,213822.11,3964913.39,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-14122,USR-268,2026-01-01 13:00:00,Debit,APOTEK KIMIA FARMA,-,5912,82415.14,3882498.26,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-14429,USR-270,2026-01-01 13:00:00,Debit,CANVA PRO,-,5734,50000.0,2447798.03,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-14431,USR-270,2026-01-01 13:00:00,Debit,CANVA PRO,-,5734,50000.0,2391104.05,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-12875,USR-273,2026-01-01 13:00:00,Debit,SHELL INDONESIA,-,5541,224576.29,1662066.8,Needs,Transportasi,0,Needs,Transportasi
TRX-12796,USR-276,2026-01-01 13:00:00,Debit,TOKOCRYPTO,-,6211,190065.06,3431997.29,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-14856,USR-277,2026-01-01 13:00:00,Debit,STICKER TELEGRAM/WA,-,5734,10000.0,4709833.5,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-14308,USR-280,2026-01-01 13:00:00,Debit,BIAYA KOSAN BULANAN,-,6513,1571210.94,3668927.23,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-14311,USR-280,2026-01-01 13:00:00,Debit,NETFLIX,-,4899,188203.0,3355214.02,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-14004,USR-283,2026-01-01 13:00:00,Debit,KLINIK PRATAMA,-,8099,127658.03,5536341.97,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-14005,USR-283,2026-01-01 13:00:00,Debit,SUPERINDO,-,5411,221542.63,5314799.34,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-13121,USR-287,2026-01-01 13:00:00,Debit,UNIQLO INDONESIA,-,5651,2764833.13,917928.13,Wants,Belanja Online & Fashion,1,Wants,Belanja Online & Fashion
TRX-11978,USR-291,2026-01-01 13:00:00,Debit,KMT KRL COMMUTER,-,4111,49836.12,5133668.26,Needs,Transportasi,0,Needs,Transportasi
TRX-13583,USR-295,2026-01-01 13:00:00,Debit,KOPI KENANGAN,-,5814,31617.43,3193065.61,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13469,USR-299,2026-01-01 13:00:00,Debit,MIE GACOAN,-,5814,36690.19,5062267.47,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-14398,USR-304,2026-01-01 13:00:00,Debit,MIE GACOAN,-,5814,14817.69,79570.12,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13608,USR-308,2026-01-01 13:00:00,Debit,SHELL INDONESIA,-,5541,213294.89,4970033.71,Needs,Transportasi,0,Needs,Transportasi
TRX-13614,USR-308,2026-01-01 13:00:00,Debit,INDODAX,-,6211,279045.07,2257096.05,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-14494,USR-310,2026-01-01 13:00:00,Debit,TIX.ID / KONSER,-,7832,156239.42,5092904.6,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-13655,USR-312,2026-01-01 13:00:00,Debit,BPJS KESEHATAN,-,8099,155324.0,4268676.0,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-13661,USR-312,2026-01-01 13:00:00,Debit,NETFLIX,-,4899,192033.0,3641645.17,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-12640,USR-319,2026-01-01 13:00:00,Debit,RUMAH MAKAN PADANG,-,5812,13921.05,2008822.26,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-12222,USR-323,2026-01-01 13:00:00,Debit,CGV CINEMAS,-,7832,49281.79,190731.99,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-12224,USR-323,2026-01-01 13:00:00,Debit,TRF KE YULIANA NATSIR,bayar gacoan,4829,30314.12,140521.39,Transfer,Transfer P2P,0,Wants,F&B dan Nongkrong
TRX-11893,USR-324,2026-01-01 13:00:00,Debit,BENGKEL MOTOR,-,7538,175796.96,4598203.04,Needs,Transportasi,0,Needs,Transportasi
TRX-13799,USR-326,2026-01-01 13:00:00,Debit,BIBIT REKSADANA,-,6211,392710.27,3574664.4,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-14703,USR-329,2026-01-01 13:00:00,Debit,REKSADANA BAREKSA,-,6211,209219.19,4053893.8,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-15016,USR-331,2026-01-01 13:00:00,Debit,STARBUCKS,-,5814,99492.77,3831119.56,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-12243,USR-332,2026-01-01 13:00:00,Debit,SOCIOLLA,-,5977,347096.61,4392924.1,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-11692,USR-337,2026-01-01 13:00:00,Debit,PAKET DATA,-,4814,59504.95,4824495.05,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-14328,USR-338,2026-01-01 13:00:00,Debit,OVO/DANA/GOPAY,-,6540,62464.77,5411797.58,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-13197,USR-339,2026-01-01 13:00:00,Debit,STARBUCKS,-,5814,76592.85,4084065.39,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13198,USR-339,2026-01-01 13:00:00,Debit,TIMEZONE,-,7999,233157.75,3850907.64,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-14626,USR-340,2026-01-01 13:00:00,Debit,EMAS DIGITAL INDOGOLD,-,6012,132772.21,4869014.11,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-11962,USR-342,2026-01-01 13:00:00,Debit,E-READER/WEBTOON,-,5734,30280.68,4953719.32,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-14904,USR-344,2026-01-01 13:00:00,Debit,AKSESORIS HP ONLINE,-,5311,20854.25,4147108.64,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-14907,USR-344,2026-01-01 13:00:00,Debit,TOKOPEDIA,-,5311,110842.64,3790257.0,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-11657,USR-357,2026-01-01 13:00:00,Debit,APOTEK KIMIA FARMA,-,5912,109695.12,3621876.86,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-11660,USR-357,2026-01-01 13:00:00,Debit,TOKOPEDIA,-,5311,29748.56,961586.97,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-12577,USR-358,2026-01-01 13:00:00,Debit,ICLOUD/GOOGLE ONE,-,5734,45000.0,4734504.62,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-12993,USR-359,2026-01-01 13:00:00,Debit,FITHUB/GYM,-,7997,318403.97,3683539.58,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-14962,USR-360,2026-01-01 13:00:00,Debit,NETFLIX,-,4899,186000.0,4493268.23,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-14965,USR-360,2026-01-01 13:00:00,Debit,FOTO STOCK ONLINE,-,5734,1135.81,4312109.7,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-13184,USR-361,2026-01-01 13:00:00,Debit,OVO/DANA/GOPAY,-,6540,58808.16,4499037.38,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-12136,USR-363,2026-01-01 13:00:00,Debit,FOTO STOCK ONLINE,-,5734,23442.83,4079875.27,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-12144,USR-363,2026-01-01 13:00:00,Debit,MIXUE INDONESIA,-,5814,39905.61,2056047.83,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-14609,USR-367,2026-01-01 13:00:00,Debit,SHOPEE,-,5311,85411.02,4248808.84,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-12926,USR-368,2026-01-01 13:00:00,Debit,UKT KAMPUS,-,8220,3258977.27,1875022.73,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-13793,USR-371,2026-01-01 13:00:00,Debit,BIBIT REKSADANA,-,6211,227883.52,4130734.75,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-12763,USR-374,2026-01-01 13:00:00,Debit,AKSESORIS HP ONLINE,-,5311,1117.3,4605811.56,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-13573,USR-377,2026-01-01 13:00:00,Debit,TRF KE T. CAYADI LESTARI,beli baju,4829,73481.12,4869940.68,Transfer,Transfer P2P,0,Wants,Belanja Online & Fashion
TRX-11537,USR-378,2026-01-01 13:00:00,Debit,GRAB INDONESIA,-,4121,35169.08,5588830.92,Needs,Transportasi,0,Needs,Transportasi
TRX-14279,USR-380,2026-01-01 13:00:00,Debit,INDODAX,-,6211,578951.48,588566.76,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-14516,USR-390,2026-01-01 13:00:00,Debit,E-READER/WEBTOON,-,5734,37742.63,4486506.54,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-13218,USR-394,2026-01-01 13:00:00,Debit,BENGKEL MOTOR,-,7538,141047.06,4809224.21,Needs,Transportasi,0,Needs,Transportasi
TRX-13220,USR-394,2026-01-01 13:00:00,Debit,SUPERINDO,-,5411,294539.78,4474044.3,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-13226,USR-394,2026-01-01 13:00:00,Debit,STICKER TELEGRAM/WA,-,5734,15303.0,4299877.87,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-11535,USR-395,2026-01-01 13:00:00,Debit,REKSADANA BAREKSA,-,6211,237887.39,3392248.02,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-13755,USR-398,2026-01-01 13:00:00,Debit,THRIFT SHOP IG/TIKTOK,-,5651,115192.99,4834863.61,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-13758,USR-398,2026-01-01 13:00:00,Debit,MIE GACOAN,-,5814,35929.61,4583924.45,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13909,USR-399,2026-01-01 13:00:00,Debit,GALON & GAS,-,5499,61381.6,3130740.34,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-13744,USR-403,2026-01-01 13:00:00,Debit,LAUNDRY KILOAN,-,7210,48501.22,18989528.12,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-11592,USR-407,2026-01-01 13:00:00,Debit,NETFLIX,-,4899,186000.0,7935815.74,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-11628,USR-409,2026-01-01 13:00:00,Debit,STEAM/VALORANT,-,7999,157769.56,17972939.23,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-14883,USR-414,2026-01-01 13:00:00,Debit,TEH TARIK PINGGIR JALAN,-,5814,15377.57,7771938.34,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-11805,USR-416,2026-01-01 13:00:00,Debit,TOKOCRYPTO,-,6211,507970.93,11841063.17,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-12282,USR-424,2026-01-01 13:00:00,Debit,"TRF KE KH. CAHYONO MAHESWARA, S.KED",septu thrifting,4829,34781.86,16348836.19,Transfer,Transfer P2P,0,Wants,Belanja Online & Fashion
TRX-12651,USR-429,2026-01-01 13:00:00,Debit,TOKOCRYPTO,-,6211,342648.19,6988014.62,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-15120,USR-436,2026-01-01 13:00:00,Debit,ASURANSI JIWA,-,6300,492243.03,7920671.52,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-13149,USR-437,2026-01-01 13:00:00,Debit,APOTEK KIMIA FARMA,-,5912,78449.82,15866823.88,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-12671,USR-438,2026-01-01 13:00:00,Debit,UNIQLO INDONESIA,-,5651,273888.88,7168446.78,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-14862,USR-444,2026-01-01 13:00:00,Debit,INDOMARET,-,5411,68217.66,15259966.85,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-14148,USR-447,2026-01-01 13:00:00,Debit,TOKOPEDIA,-,5311,128993.95,18077979.35,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-14038,USR-449,2026-01-01 13:00:00,Debit,KOPI KENANGAN,-,5814,37262.38,15685285.57,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13243,USR-450,2026-01-01 13:00:00,Debit,CANVA PRO,-,5734,50000.0,15634775.66,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-13245,USR-450,2026-01-01 13:00:00,Debit,WARTEG,-,5812,15009.53,15614063.6,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13246,USR-450,2026-01-01 13:00:00,Debit,NOTION,-,5734,70000.0,15544063.6,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-11562,USR-451,2026-01-01 13:00:00,Debit,HALODOC/ALODOKTER,-,8099,53643.06,13954315.12,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-11564,USR-451,2026-01-01 13:00:00,Debit,TOKOCRYPTO,-,6211,416365.1,13369085.2,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-12696,USR-454,2026-01-01 13:00:00,Debit,WATSONS/GUARDIAN,-,5977,158339.25,8975689.75,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-12699,USR-454,2026-01-01 13:00:00,Debit,UNIQLO INDONESIA,-,5651,317324.54,8537212.21,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-14753,USR-457,2026-01-01 13:00:00,Debit,PLN MOBILE,-,4900,240646.16,9607317.01,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-12561,USR-463,2026-01-01 13:00:00,Debit,KMT KRL COMMUTER,-,4111,22828.52,14861671.53,Needs,Transportasi,0,Needs,Transportasi
TRX-12568,USR-463,2026-01-01 13:00:00,Debit,STEAM/VALORANT,-,7999,156347.31,13815677.22,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-12571,USR-463,2026-01-01 13:00:00,Debit,"TRF KE IBUN MAHENDRA, S.PT",beli baju,4829,86198.24,13614544.18,Transfer,Transfer P2P,0,Wants,Belanja Online & Fashion
TRX-15032,USR-467,2026-01-01 13:00:00,Debit,TOKOPEDIA,-,5311,134730.06,12091287.57,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-12934,USR-468,2026-01-01 13:00:00,Debit,HALODOC/ALODOKTER,-,8099,47923.23,13414584.15,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-14281,USR-469,2026-01-01 13:00:00,Debit,HALODOC/ALODOKTER,-,8099,33135.81,11340864.19,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-12444,USR-471,2026-01-01 13:00:00,Debit,KMT KRL COMMUTER,-,4111,21576.94,8262423.06,Needs,Transportasi,0,Needs,Transportasi
TRX-12128,USR-473,2026-01-01 13:00:00,Debit,CANVA PRO,-,5734,50000.0,13351687.36,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-14627,USR-474,2026-01-01 13:00:00,Debit,FOTOKOPI & PRINT,-,5111,5617.79,14298382.21,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-13337,USR-475,2026-01-01 13:00:00,Debit,TRF KE YANI TAMBA,tiket bioskop,4829,69059.88,4763299.24,Transfer,Transfer P2P,0,Wants,Hiburan & Langganan
TRX-11689,USR-476,2026-01-01 13:00:00,Debit,WATSONS/GUARDIAN,-,5977,106100.49,8567899.51,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-14209,USR-477,2026-01-01 13:00:00,Debit,ICLOUD/GOOGLE ONE,-,5734,47067.0,16648714.15,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-12056,USR-478,2026-01-01 13:00:00,Debit,CANVA PRO,-,5734,50000.0,15128966.56,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-13946,USR-485,2026-01-01 13:00:00,Debit,INDODAX,-,6211,145244.97,11722991.96,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-14383,USR-487,2026-01-01 13:00:00,Debit,KLINIK PRATAMA,-,8099,163988.37,9059351.32,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-12728,USR-490,2026-01-01 13:00:00,Debit,WATSONS/GUARDIAN,-,5977,39035.78,8343169.0,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-15048,USR-500,2026-01-01 13:00:00,Debit,E-READER/WEBTOON,-,5734,43195.57,13973603.15,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-11724,USR-003,2026-01-01 14:00:00,Debit,KOPI KENANGAN,-,5814,33328.82,1513926.15,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-12591,USR-004,2026-01-01 14:00:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,906504.24,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-14018,USR-005,2026-01-01 14:00:00,Debit,KMT KRL COMMUTER,-,4111,45749.38,1156704.77,Needs,Transportasi,0,Needs,Transportasi
TRX-14029,USR-005,2026-01-01 14:00:00,Debit,KOPI KENANGAN,-,5814,18741.08,223889.29,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13163,USR-007,2026-01-01 14:00:00,Debit,SHOPEE,-,5311,144855.0,1826874.35,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-13871,USR-013,2026-01-01 14:00:00,Debit,TIMEZONE,-,7999,226856.89,1151544.09,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-12183,USR-016,2026-01-01 14:00:00,Debit,WATSONS/GUARDIAN,-,5977,47054.62,1426945.38,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-11860,USR-019,2026-01-01 14:00:00,Debit,E-READER/WEBTOON,-,5734,24056.28,670740.29,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-12203,USR-020,2026-01-01 14:00:00,Debit,FOTOKOPI & PRINT,-,5111,8827.13,3125172.87,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-12206,USR-020,2026-01-01 14:00:00,Debit,CANVA PRO,-,5734,50000.0,3055987.89,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-15063,USR-021,2026-01-01 14:00:00,Debit,WARTEG,-,5812,22972.55,1206562.62,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-12517,USR-024,2026-01-01 14:00:00,Debit,TOKOCRYPTO,-,6211,256535.06,2492988.49,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-12656,USR-030,2026-01-01 14:00:00,Debit,CGV CINEMAS,-,7832,53827.93,2170348.64,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-12663,USR-030,2026-01-01 14:00:00,Debit,"TRF KE IRSAD NATSIR, S.I.KOM",bayar gacoan,4829,102457.28,1665513.75,Transfer,Transfer P2P,0,Wants,F&B dan Nongkrong
TRX-12429,USR-032,2026-01-01 14:00:00,Debit,FOTOKOPI & PRINT,-,5111,2128.18,1151532.78,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-12437,USR-032,2026-01-01 14:00:00,Debit,UNIQLO INDONESIA,-,5651,147226.82,84068.85,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-11773,USR-034,2026-01-01 14:00:00,Debit,PLN MOBILE,-,4900,202597.29,2550426.97,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-13877,USR-036,2026-01-01 14:00:00,Debit,LAUNDRY KILOAN,-,7210,46951.77,1357625.77,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-13878,USR-036,2026-01-01 14:00:00,Debit,AKSESORIS HP ONLINE,-,5311,26102.11,1331523.66,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-13069,USR-037,2026-01-01 14:00:00,Debit,GALON & GAS,-,5499,36599.4,2497400.6,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-13074,USR-037,2026-01-01 14:00:00,Debit,TIMEZONE,-,7999,195510.79,2159343.63,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-14272,USR-041,2026-01-01 14:00:00,Debit,"TRF KE LANJAR NATSIR, S.SOS",utang mabar,4829,89478.58,988164.46,Transfer,Transfer P2P,0,Wants,Hiburan & Langganan
TRX-14460,USR-044,2026-01-01 14:00:00,Debit,KLINIK PRATAMA,-,8099,80439.74,2112810.1,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-14461,USR-044,2026-01-01 14:00:00,Debit,LAUNDRY KILOAN,-,7210,41126.85,2071683.24,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-12556,USR-046,2026-01-01 14:00:00,Debit,INDODAX,-,6211,787017.48,420783.78,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-11930,USR-047,2026-01-01 14:00:00,Debit,TIMEZONE,-,7999,200284.14,2883715.86,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-11936,USR-047,2026-01-01 14:00:00,Debit,KRIPTO PLUANG,-,6211,351397.56,1837213.05,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-14630,USR-053,2026-01-01 14:00:00,Debit,NASI KUNING BU NUNUNG,-,5812,16422.3,2627577.7,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-14512,USR-054,2026-01-01 14:00:00,Debit,STEAM/VALORANT,-,7999,117917.0,1020180.3,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-11848,USR-056,2026-01-01 14:00:00,Debit,KOPI KENANGAN,-,5814,31295.07,2191994.71,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13123,USR-060,2026-01-01 14:00:00,Debit,APOTEK KIMIA FARMA,-,5912,78159.83,2139562.67,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-13127,USR-060,2026-01-01 14:00:00,Debit,NOTION,-,5734,70000.0,1800983.77,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-12619,USR-061,2026-01-01 14:00:00,Debit,SUSHI TEI,-,5812,124786.52,2354552.73,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-14196,USR-063,2026-01-01 14:00:00,Debit,BIAYA KOSAN BULANAN,-,6513,1062077.58,1113609.25,Needs,Tagihan & Utilitas,0,Needs,Tagihan & Utilitas
TRX-13826,USR-066,2026-01-01 14:00:00,Kredit,TRF MASUK - SIDE HUSTLE PROJECT,Rejeki,0000,622000.0,2806000.0,Pemasukan,Pemasukan Tambahan,0,,
TRX-12014,USR-070,2026-01-01 14:00:00,Debit,TIMEZONE,-,7999,116813.98,1859162.13,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-15073,USR-072,2026-01-01 14:00:00,Debit,E-TOLL FLAZZ,-,4784,82887.6,1050127.66,Needs,Transportasi,0,Needs,Transportasi
TRX-15084,USR-072,2026-01-01 14:00:00,Debit,SPOTIFY,-,4899,57565.0,336938.65,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-12975,USR-075,2026-01-01 14:00:00,Debit,GALON & GAS,-,5499,20021.53,1473978.47,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-12978,USR-075,2026-01-01 14:00:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,853421.26,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-11787,USR-078,2026-01-01 14:00:00,Debit,STARBUCKS,-,5814,64468.77,296794.63,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-11874,USR-079,2026-01-01 14:00:00,Debit,SHELL INDONESIA,-,5541,169807.04,1676287.23,Needs,Transportasi,0,Needs,Transportasi
TRX-11597,USR-085,2026-01-01 14:00:00,Debit,NASI KUNING BU NUNUNG,-,5812,21352.5,1535141.42,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-11602,USR-085,2026-01-01 14:00:00,Debit,CANVA PRO,-,5734,50000.0,1369993.32,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-14662,USR-089,2026-01-01 14:00:00,Debit,MIXUE INDONESIA,-,5814,7848.12,667646.26,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-14616,USR-092,2026-01-01 14:00:00,Debit,ASURANSI JIWA,-,6300,512756.88,102276.89,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-12505,USR-095,2026-01-01 14:00:00,Debit,TEH TARIK PINGGIR JALAN,-,5814,23823.9,2408832.51,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-13269,USR-104,2026-01-01 14:00:00,Debit,NETFLIX,-,4899,186000.0,482058.81,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
