id_transaksi,id_user,timestamp,tipe_mutasi,deskripsi_mutasi,catatan_mutasi,mcc,nominal,sisa_saldo,kategori_besar,kategori_detail,label_anomali,gt_kategori_besar,gt_kategori_detail
TRX-31284,USR-293,2026-01-05 20:06:00,Debit,E-TOLL FLAZZ,-,4784,28487.19,5001426.84,Needs,Transportasi,0,Needs,Transportasi
TRX-28914,USR-462,2026-01-05 20:06:00,Debit,SPOTIFY,-,4899,60385.0,14817543.98,Wants,Hiburan & Langganan,0,Needs,Hiburan & Langganan
TRX-30083,USR-494,2026-01-05 20:06:00,Debit,TRF KE KARTA HARDIANSYAH,uang Kos,4829,50894.36,9128619.62,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-29058,USR-073,2026-01-05 20:07:00,Debit,GRAB INDONESIA,-,4121,10030.05,760551.5,Needs,Transportasi,0,Needs,Transportasi
TRX-30506,USR-297,2026-01-05 20:07:00,Debit,BOBA/MINUMAN KEKINIAN,-,5814,27842.95,1763283.23,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-29743,USR-024,2026-01-05 20:08:00,Debit,BLIBLI,-,5311,122631.34,2944879.15,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-28932,USR-102,2026-01-05 20:08:00,Debit,ES KELAPA/JAJANAN BUAH,-,5814,24943.94,1544165.88,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31811,USR-265,2026-01-05 20:08:00,Debit,STARBUCKS,-,5814,73094.3,5952984.69,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30410,USR-339,2026-01-05 20:08:00,Debit,SHOPEEPAY,-,6540,64337.51,1923917.25,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-30663,USR-299,2026-01-05 20:09:00,Debit,XXI / CINEPLEX 21,-,7832,56010.46,5905074.44,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30437,USR-394,2026-01-05 20:09:00,Debit,KARAOKE INUL VIZTA,-,7929,257351.99,2470112.31,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29542,USR-465,2026-01-05 20:09:00,Debit,CGV CINEMAS,-,7832,60416.03,38039351.73,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-31028,USR-045,2026-01-05 20:10:00,Debit,XXI / CINEPLEX 21,-,7832,84516.74,2381403.7,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30358,USR-090,2026-01-05 20:10:00,Debit,E-TOLL FLAZZ,-,4784,16039.99,3539337.03,Needs,Transportasi,0,Needs,Transportasi
TRX-30981,USR-108,2026-01-05 20:10:00,Debit,APOTEK KIMIA FARMA,-,5912,89746.45,3657062.68,Needs,Kesehatan & Perawatan Diri,0,Needs,Kesehatan & Perawatan Diri
TRX-29597,USR-177,2026-01-05 20:10:00,Debit,YOUTUBE PREMIUM,-,4899,441819.34,1279517.17,Wants,Hiburan & Langganan,1,Wants,Hiburan & Langganan
TRX-29075,USR-194,2026-01-05 20:10:00,Debit,FORE COFFEE,-,5814,64094.35,4082289.77,Wants,F&B dan Nongkrong,1,Wants,F&B dan Nongkrong
TRX-29681,USR-272,2026-01-05 20:10:00,Debit,CUCI MOTOR/MOBIL,-,7542,33132.08,7809295.41,Needs,Transportasi,0,Needs,Transportasi
TRX-30766,USR-445,2026-01-05 20:10:00,Debit,BIBIT REKSADANA,-,6211,123846.46,28629965.68,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-30528,USR-475,2026-01-05 20:10:00,Debit,OVO/DANA/GOPAY,-,6540,114297.06,6124009.06,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-29903,USR-030,2026-01-05 20:11:00,Debit,CGV CINEMAS,-,7832,63518.74,3018065.55,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29686,USR-141,2026-01-05 20:11:00,Debit,LOTTEMART,-,5411,270883.53,3994197.3,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-31649,USR-218,2026-01-05 20:11:00,Debit,TIMEZONE,-,7999,124891.28,7372255.33,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30226,USR-359,2026-01-05 20:11:00,Debit,YOUTUBE PREMIUM,-,4899,59000.0,2264424.67,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-31164,USR-042,2026-01-05 20:12:00,Debit,PUBG MOBILE UC,-,7999,63563.51,1573227.77,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29057,USR-073,2026-01-05 20:12:00,Debit,MIXUE INDONESIA,-,5814,25704.2,770581.55,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-30299,USR-275,2026-01-05 20:12:00,Debit,NASI KUNING BU NUNUNG,-,5812,33543.89,6007040.66,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30301,USR-275,2026-01-05 20:12:00,Debit,GYU-KAKU AYCE,-,5812,359534.93,5591051.87,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31988,USR-345,2026-01-05 20:12:00,Debit,HOKBEN,-,5812,48438.24,7388243.53,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29378,USR-363,2026-01-05 20:12:00,Debit,GRAB INDONESIA,-,4121,25295.36,4837345.78,Needs,Transportasi,0,Needs,Transportasi
TRX-28853,USR-409,2026-01-05 20:12:00,Debit,GORENGAN PINGGIR JALAN,-,5814,10155.42,34219986.64,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-29292,USR-155,2026-01-05 20:13:00,Debit,MOBILE LEGENDS DM,-,7999,25074.34,844537.7,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29578,USR-221,2026-01-05 20:13:00,Debit,GOFOOD/GRABFOOD ORDER,-,5814,57046.08,4422894.31,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30703,USR-224,2026-01-05 20:13:00,Debit,BREADTALK,-,5814,39722.88,5733260.34,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-32183,USR-271,2026-01-05 20:13:00,Debit,SHABURI SHABU-SHABU,-,5812,232959.5,6665170.46,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-29632,USR-418,2026-01-05 20:13:00,Debit,SOLARIA,-,5812,48462.85,29375787.54,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29201,USR-353,2026-01-05 20:14:00,Debit,HOKBEN,-,5812,54182.31,4920280.04,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-28999,USR-385,2026-01-05 20:14:00,Debit,WATSONS/GUARDIAN,-,5977,98797.33,5997562.05,Needs,Groceries & Kebutuhan Pokok,0,Wants,Kesehatan & Perawatan Diri
TRX-30945,USR-403,2026-01-05 20:14:00,Debit,STEAM/VALORANT,-,7999,106151.49,22860549.93,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29394,USR-432,2026-01-05 20:14:00,Debit,WARUNG NASI CAMPUR,-,5812,19343.25,31683460.35,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-31523,USR-435,2026-01-05 20:14:00,Debit,RUMAH MAKAN PADANG,-,5812,34256.37,26068685.68,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30462,USR-104,2026-01-05 20:15:00,Debit,ALFAMART,-,5411,37590.32,105734.98,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-30061,USR-211,2026-01-05 20:15:00,Debit,ERIGO STORE,-,5651,239915.74,3203086.25,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-31500,USR-217,2026-01-05 20:15:00,Debit,CUCI MOTOR/MOBIL,-,7542,32669.59,3923497.01,Needs,Transportasi,0,Needs,Transportasi
TRX-31410,USR-327,2026-01-05 20:15:00,Debit,SHABURI SHABU-SHABU,-,5812,170001.98,4323328.24,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-30931,USR-350,2026-01-05 20:15:00,Debit,TRANSJAKARTA/BRT,-,4111,5746.36,4982839.37,Needs,Transportasi,0,Needs,Transportasi
TRX-31840,USR-388,2026-01-05 20:15:00,Debit,BOBA/MINUMAN KEKINIAN,-,5814,25066.03,4087966.58,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-30046,USR-068,2026-01-05 20:16:00,Debit,RUMAH MAKAN PADANG,-,5812,34728.48,687953.09,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31049,USR-243,2026-01-05 20:16:00,Debit,KRL COMMUTER LINE,-,4111,7725.26,7996985.07,Needs,Transportasi,0,Needs,Transportasi
TRX-29344,USR-279,2026-01-05 20:16:00,Debit,SPBU PERTAMINA,-,5541,89426.71,927684.79,Needs,Transportasi,0,Needs,Transportasi
TRX-30409,USR-339,2026-01-05 20:16:00,Debit,PT INDO PREMIER,-,6211,939743.89,1988254.76,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-31963,USR-188,2026-01-05 20:17:00,Debit,MIE AYAM ABANG,-,5814,13862.42,65661.15,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-31685,USR-310,2026-01-05 20:17:00,Debit,LINKAJA,-,6540,78469.76,4845773.68,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-29873,USR-319,2026-01-05 20:17:00,Debit,SHOPEEPAY,-,6540,78514.88,7209918.15,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-30077,USR-494,2026-01-05 20:17:00,Debit,GOFOOD/GRABFOOD ORDER,-,5814,29666.11,9548671.55,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29074,USR-194,2026-01-05 20:18:00,Debit,SOLARIA,-,5812,81284.06,4146384.12,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31320,USR-268,2026-01-05 20:18:00,Debit,NETFLIX,-,4899,186000.0,3912815.13,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30324,USR-140,2026-01-05 20:19:00,Debit,"TRF KE VANESA PRAYOGA, S.T.",fotokopi modul,4829,30936.84,2016520.02,Transfer,Transfer P2P,0,Needs,Groceries & Kebutuhan Pokok
TRX-30407,USR-339,2026-01-05 20:19:00,Debit,NETFLIX,-,4899,186000.0,2963439.04,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30837,USR-482,2026-01-05 20:19:00,Debit,KOPITIAM,-,5814,32740.77,11347275.74,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29102,USR-079,2026-01-05 20:20:00,Debit,E-READER/WEBTOON,-,5734,25310.42,2188705.36,Wants,Produktivitas & Digital,0,Wants,Produktivitas & Digital
TRX-28814,USR-085,2026-01-05 20:20:00,Debit,BENGKEL MOTOR,-,7538,153485.93,103293.05,Needs,Transportasi,0,Needs,Transportasi
TRX-31670,USR-191,2026-01-05 20:20:00,Debit,NASI PADANG SEDERHANA,-,5812,19065.18,3428255.04,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-31618,USR-270,2026-01-05 20:20:00,Debit,XXI / CINEPLEX 21,-,7832,52223.19,4151880.36,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30623,USR-408,2026-01-05 20:20:00,Debit,ES TEH KAMPUS,-,5814,11150.4,14516500.37,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-28913,USR-462,2026-01-05 20:20:00,Debit,TRANSJAKARTA/BRT,-,4111,8844.08,14877928.98,Needs,Transportasi,0,Needs,Transportasi
TRX-31298,USR-216,2026-01-05 20:21:00,Debit,PUBG MOBILE UC,-,7999,576690.2,804090.2,Wants,Hiburan & Langganan,1,Wants,Hiburan & Langganan
TRX-30939,USR-225,2026-01-05 20:21:00,Debit,DEPOSITO BANK,-,6012,87965.79,6827093.56,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-31810,USR-265,2026-01-05 20:21:00,Debit,JAJANAN GEROBAK,-,5814,13196.84,6026078.99,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31480,USR-469,2026-01-05 20:21:00,Debit,MIXUE INDONESIA,-,5814,21714.38,18820624.84,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-29016,USR-034,2026-01-05 20:22:00,Debit,SPBU PERTAMINA,-,5541,106663.2,3750508.68,Needs,Transportasi,0,Needs,Transportasi
TRX-28886,USR-281,2026-01-05 20:22:00,Debit,GENSHIN IMPACT,-,7999,200974.72,4780875.06,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30771,USR-377,2026-01-05 20:22:00,Debit,WATSONS/GUARDIAN,-,5977,97516.63,557464.68,Needs,Groceries & Kebutuhan Pokok,0,Wants,Kesehatan & Perawatan Diri
TRX-31867,USR-167,2026-01-05 20:23:00,Debit,TOKO ALAT TULIS,-,5943,46214.69,2207151.67,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-30171,USR-246,2026-01-05 20:23:00,Debit,KOPITIAM,-,5814,33376.81,6398836.7,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-31217,USR-257,2026-01-05 20:23:00,Debit,KARAOKE INUL VIZTA,-,7929,194026.0,4545948.06,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-31362,USR-289,2026-01-05 20:23:00,Debit,CANVA PRO,-,5734,50000.0,6143532.25,Wants,Produktivitas & Digital,0,Needs,Produktivitas & Digital
TRX-29811,USR-004,2026-01-05 20:24:00,Debit,TRANSMART CARREFOUR,-,5411,158516.58,291551.16,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-31212,USR-005,2026-01-05 20:24:00,Debit,GORENGAN PINGGIR JALAN,-,5814,6930.04,84950.71,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-30471,USR-039,2026-01-05 20:24:00,Debit,MIXUE INDONESIA,-,5814,18717.53,6496.84,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-30129,USR-146,2026-01-05 20:24:00,Debit,NASI KUNING BU NUNUNG,-,5812,4721.4,1006070.95,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29610,USR-321,2026-01-05 20:24:00,Debit,FREE FIRE DM,-,7999,44172.8,2015381.07,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30367,USR-437,2026-01-05 20:24:00,Debit,GALON & GAS,-,5499,43286.67,32170645.64,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-28834,USR-496,2026-01-05 20:24:00,Debit,JANJI JIWA,-,5814,14903.4,14689552.19,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30183,USR-200,2026-01-05 20:25:00,Debit,ES TEH KAMPUS,-,5814,4545.61,9213.4,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31127,USR-222,2026-01-05 20:25:00,Debit,MOBILE LEGENDS DM,-,7999,22103.35,6659542.95,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29340,USR-279,2026-01-05 20:25:00,Debit,CAFE AESTHETIC,-,5814,39048.82,1146708.11,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31776,USR-428,2026-01-05 20:25:00,Debit,GALON & GAS,-,5499,45857.64,14598873.91,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-30525,USR-475,2026-01-05 20:25:00,Debit,MOBILE LEGENDS DM,-,7999,63131.26,6460059.24,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30704,USR-224,2026-01-05 20:26:00,Debit,JANJI JIWA,-,5814,25921.49,5707338.85,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30738,USR-421,2026-01-05 20:26:00,Debit,SPBU VIVO,-,5541,84598.84,13639279.35,Needs,Transportasi,0,Needs,Transportasi
TRX-31143,USR-485,2026-01-05 20:26:00,Debit,BAKSO LAPANGAN TEMBAK,-,5812,28552.16,12585755.42,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30380,USR-007,2026-01-05 20:27:00,Debit,SPOTIFY,-,4899,54900.0,431929.95,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-31973,USR-059,2026-01-05 20:27:00,Debit,BAKSO GEROBAK,-,5814,19327.83,106988.15,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29402,USR-076,2026-01-05 20:27:00,Debit,KFC INDONESIA,-,5814,4167.0,3514845.21,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31639,USR-162,2026-01-05 20:27:00,Debit,MOBILE LEGENDS DM,-,7999,39345.71,91826.13,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30065,USR-169,2026-01-05 20:27:00,Debit,MCDONALD'S,-,5814,76727.96,2016574.96,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-29981,USR-176,2026-01-05 20:27:00,Debit,SPBU PERTAMINA,-,5541,77234.99,1116385.75,Needs,Transportasi,0,Needs,Transportasi
TRX-28986,USR-210,2026-01-05 20:27:00,Debit,GRAB INDONESIA,-,4121,11749.08,6256497.73,Needs,Transportasi,0,Needs,Transportasi
TRX-29823,USR-219,2026-01-05 20:27:00,Debit,STEAM/VALORANT,-,7999,68022.78,7263154.82,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30267,USR-226,2026-01-05 20:27:00,Debit,SUPERINDO,-,5411,119709.36,4825332.88,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-32026,USR-460,2026-01-05 20:27:00,Debit,WARUNG SEMBAKO,-,5411,37229.66,13754150.19,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-28871,USR-491,2026-01-05 20:27:00,Debit,GORENGAN PINGGIR JALAN,-,5814,10876.67,18271693.28,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-30059,USR-211,2026-01-05 20:28:00,Debit,TIX.ID / KONSER,-,7832,382290.01,3940601.35,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30042,USR-366,2026-01-05 20:28:00,Debit,KRL COMMUTER LINE,-,4111,6101.38,9012204.21,Needs,Transportasi,0,Needs,Transportasi
TRX-31532,USR-431,2026-01-05 20:28:00,Debit,OVO/DANA/GOPAY,-,6540,57039.26,22651865.47,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-29920,USR-472,2026-01-05 20:28:00,Debit,RUMAH MAKAN PADANG,-,5812,42679.19,19088903.45,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29968,USR-490,2026-01-05 20:28:00,Debit,BIBIT REKSADANA,-,6211,220442.5,14679986.8,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-30920,USR-116,2026-01-05 20:29:00,Debit,WARTEG,-,5812,18575.03,1599628.45,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30067,USR-169,2026-01-05 20:29:00,Debit,GOFOOD/GRABFOOD ORDER,-,5814,76307.69,1918923.88,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-29246,USR-305,2026-01-05 20:29:00,Debit,ALFAMART,-,5411,37773.76,9579844.04,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-30087,USR-376,2026-01-05 20:29:00,Debit,GORENGAN PINGGIR JALAN,-,5814,5879.57,3581509.73,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-31661,USR-402,2026-01-05 20:29:00,Debit,VIDIO.COM,-,4899,35000.0,25528979.23,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29922,USR-472,2026-01-05 20:29:00,Debit,KOPI KENANGAN,-,5814,34225.3,19037603.61,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29034,USR-001,2026-01-05 20:30:00,Debit,TRF KE ULI YOLANDA,patungan listrik,4829,63899.65,1561908.63,Transfer,Transfer P2P,0,Needs,Tagihan & Utilitas
TRX-28769,USR-105,2026-01-05 20:30:00,Debit,INDOMARET,-,5411,47668.12,1134074.18,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-30643,USR-123,2026-01-05 20:30:00,Debit,TRANS STUDIO,-,7996,212993.98,4125394.54,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29735,USR-267,2026-01-05 20:30:00,Debit,OVO/DANA/GOPAY,-,6540,122322.91,5519799.57,Transfer,Transfer P2P,0,Transfer,Transfer P2P
TRX-30399,USR-347,2026-01-05 20:30:00,Debit,RANCH MARKET,-,5411,195918.13,3845176.54,Needs,Groceries & Kebutuhan Pokok,0,Wants,Groceries & Kebutuhan Pokok
TRX-28859,USR-409,2026-01-05 20:30:00,Debit,SUPERINDO,-,5411,45637.79,33915321.84,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-32155,USR-467,2026-01-05 20:30:00,Debit,MOBILE LEGENDS DM,-,7999,68120.73,20178664.27,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29422,USR-016,2026-01-05 20:31:00,Debit,NASI PADANG SEDERHANA,-,5812,24522.54,88731.04,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29443,USR-020,2026-01-05 20:31:00,Debit,VIDIO.COM,-,4899,35000.0,1301276.5,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30600,USR-240,2026-01-05 20:31:00,Debit,SPOTIFY,-,4899,54900.0,4101015.88,Wants,Hiburan & Langganan,0,Needs,Hiburan & Langganan
TRX-28897,USR-357,2026-01-05 20:31:00,Debit,FREE FIRE DM,-,7999,25996.56,6040991.88,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30170,USR-084,2026-01-05 20:32:00,Debit,SPOTIFY,-,4899,54900.0,3655154.33,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30916,USR-233,2026-01-05 20:32:00,Debit,SKINCARE ONLINE,-,5977,164043.31,1275388.33,Needs,Kesehatan & Perawatan Diri,0,Wants,Belanja Online & Fashion
TRX-29561,USR-238,2026-01-05 20:32:00,Debit,PRIME VIDEO,-,4899,79000.0,3038609.43,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-31823,USR-242,2026-01-05 20:32:00,Debit,INDOMARET,-,5411,6203.15,10882992.77,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-31681,USR-310,2026-01-05 20:32:00,Debit,MIE GACOAN,-,5814,28844.53,5105013.87,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30941,USR-403,2026-01-05 20:32:00,Debit,ES TEH KAMPUS,-,5814,10309.22,23049124.79,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-30310,USR-037,2026-01-05 20:33:00,Debit,YOSHINOYA,-,5812,46905.52,2181403.03,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-28907,USR-077,2026-01-05 20:33:00,Debit,DISNEY+ HOTSTAR,-,4899,51555.0,5391302.7,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-32158,USR-122,2026-01-05 20:33:00,Debit,BAKSO LAPANGAN TEMBAK,-,5812,24153.32,888364.46,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-32176,USR-189,2026-01-05 20:33:00,Debit,JANJI JIWA,-,5814,21942.51,4087627.59,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-29446,USR-323,2026-01-05 20:33:00,Debit,J.CO DONUTS,-,5814,30519.14,8402035.89,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-29761,USR-427,2026-01-05 20:33:00,Debit,FREE FIRE DM,-,7999,25737.37,15167056.9,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29943,USR-454,2026-01-05 20:33:00,Debit,STEAM/VALORANT,-,7999,143750.34,10804183.49,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29571,USR-118,2026-01-05 20:34:00,Debit,KRIPTO PLUANG,-,6211,242155.93,2216522.14,Transfer,Investasi & Finansial,0,Transfer,Investasi & Finansial
TRX-30220,USR-359,2026-01-05 20:34:00,Debit,INDOMIE REBUS WARUNG,-,5814,7090.33,2816245.05,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-30438,USR-394,2026-01-05 20:34:00,Debit,XXI / CINEPLEX 21,-,7832,36456.24,2433656.07,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-32075,USR-309,2026-01-05 20:35:00,Debit,GOFOOD/GRABFOOD ORDER,-,5814,42523.28,7447560.67,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
TRX-29219,USR-342,2026-01-05 20:35:00,Debit,TRF KE PUTRI SAFITRI,bayar buku,4829,50888.23,2637177.02,Transfer,Transfer P2P,0,Needs,Groceries & Kebutuhan Pokok
TRX-31845,USR-388,2026-01-05 20:35:00,Debit,BENGKEL MOTOR,-,7538,99370.48,3922668.37,Needs,Transportasi,0,Needs,Transportasi
TRX-28811,USR-407,2026-01-05 20:35:00,Debit,XXI / CINEPLEX 21,-,7832,36388.48,13808594.89,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-29323,USR-415,2026-01-05 20:35:00,Debit,JAJANAN GEROBAK,-,5814,21236.95,12605447.44,Wants,F&B dan Nongkrong,0,Wants,F&B dan Nongkrong
TRX-30198,USR-075,2026-01-05 20:36:00,Debit,TRANSMART CARREFOUR,-,5411,295560.77,1898661.78,Needs,Groceries & Kebutuhan Pokok,0,Needs,Groceries & Kebutuhan Pokok
TRX-30982,USR-108,2026-01-05 20:36:00,Debit,CGV CINEMAS,-,7832,82946.54,3574116.15,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-30136,USR-146,2026-01-05 20:36:00,Debit,STICKER TELEGRAM/WA,-,5734,10000.0,672074.08,Wants,Belanja Online & Fashion,0,Wants,Belanja Online & Fashion
TRX-28763,USR-156,2026-01-05 20:36:00,Debit,XXI / CINEPLEX 21,-,7832,83035.43,1838031.25,Wants,Hiburan & Langganan,0,Wants,Hiburan & Langganan
TRX-31052,USR-187,2026-01-05 20:36:00,Debit,BENGKEL MOBIL,-,7538,239746.15,3953125.34,Needs,Transportasi,0,Needs,Transportasi
TRX-30930,USR-350,2026-01-05 20:36:00,Debit,SPBU PERTAMINA,-,5541,99786.19,4988585.73,Needs,Transportasi,0,Needs,Transportasi
TRX-30390,USR-361,2026-01-05 20:36:00,Debit,TRANSJAKARTA/BRT,-,4111,3681.85,4191214.48,Needs,Transportasi,0,Needs,Transportasi
TRX-30431,USR-394,2026-01-05 20:36:00,Debit,MIE GACOAN,-,5814,21075.95,2977900.86,Wants,F&B dan Nongkrong,0,Needs,F&B dan Nongkrong
